sent_idx,word_idx,word,word_id,truth
2146,4,af:tenofovir,10635,I-ORG
2147,0,af:Jobbik,5725,B-ORG
2147,1,af:(,424,O
2147,2,af:''Nasionalisme,246,O
2147,3,af:'',7,O
2147,4,af:),425,O
2148,0,af:Griekwas,4790,B-ORG
2148,1,af:-,451,O
2148,2,af:Noord-Kaap,7790,B-LOC
2148,3,af:(,424,O
2148,4,af:tuiswedstryde,10939,O
2148,5,af:in,5461,O
2148,6,af:Kimberley,6058,B-ORG
2148,7,af:),425,O
2149,0,af:**,426,O
2149,1,af:Katharine,5949,B-PER
2149,2,af:Hepburn,5084,I-PER
2149,3,af:–,12421,O
2149,4,af:''Summertime,338,O
2149,5,af:'',7,O
2150,0,af:Republiek,9111,B-LOC
2150,1,af:van,11179,I-LOC
2150,2,af:die,3304,I-LOC
2150,3,af:Kongo,6229,I-LOC
2151,0,af:Die,3304,O
2151,1,af:Britse,2634,B-ORG
2151,2,af:Oos-Indiese,8211,I-ORG
2151,3,af:Kompanjie,6208,I-ORG
2151,4,af:en,3744,O
2151,5,af:die,3304,O
2151,6,af:Verenigde,11297,B-ORG
2151,7,af:Oos-Indiese,8211,I-ORG
2151,8,af:Kompanjie,6208,I-ORG
2151,9,af:het,5153,O
2151,10,af:die,3304,O
2151,11,af:weg,11959,O
2151,12,af:gebaan,4177,O
2151,13,af:vir,11570,O
2151,14,af:die,3304,O
2151,15,af:uitbreidings-era,11016,O
2151,16,af:van,11179,O
2151,17,af:handeldryf,4939,O
2151,18,af:.,465,O
2152,0,af:die,3304,O
2152,1,af:Pumas,8899,B-ORG
2152,2,af:en,3744,O
2152,3,af:die,3304,O
2152,4,af:Oostelike,8226,B-ORG
2152,5,af:Provinsie,8873,I-ORG
2152,6,af:.,465,O
2153,0,af:Mail,6882,B-ORG
2153,1,af:&,5,I-ORG
2153,2,af:Guardian,4855,I-ORG
2154,0,af:Dit,3366,O
2154,1,af:is,5588,O
2154,2,af:’n,12430,O
2154,3,af:nieregeringsorganisasie,7724,O
2154,4,af:met,7168,O
2154,5,af:amptelike,1642,O
2154,6,af:bande,1961,O
2154,7,af:met,7168,O
2154,8,af:die,3304,O
2154,9,af:Verenigde,11297,B-ORG
2154,10,af:Nasies,7583,I-ORG
2154,11,af:.,465,O
2155,0,af:AANSTUUR,1292,O
2155,1,af:Teenpous,10584,B-PER
2155,2,af:Johannes,5742,I-PER
2155,3,af:XVI,12264,I-PER
2156,0,af:**,426,O
2156,1,af:Peter,8571,B-PER
2156,2,af:O'Toole,7882,I-PER
2156,3,af:–,12421,O
2156,4,af:''The,351,O
2156,5,af:Stunt,10354,O
2156,6,af:Man,6917,O
2156,7,af:'',7,O
2157,0,af:AANSTUUR,1292,O
2157,1,af:Sosialistiese,10008,B-ORG
2157,2,af:Eenheidsparty,3603,I-ORG
2157,3,af:van,11179,I-ORG
2157,4,af:Duitsland,3530,I-ORG
2158,0,af:Die,3304,O
2158,1,af:R355,8941,O
2158,2,af:gaan,4119,O
2158,3,af:verby,11270,O
2158,4,af:die,3304,O
2158,5,af:Tankwa,10554,B-ORG
2158,6,af:Karoo,5930,I-ORG
2158,7,af:Nasionale,7590,I-ORG
2158,8,af:Park,8467,I-ORG
2158,9,af:.,465,O
2159,0,af:AANSTUUR,1292,O
2159,1,af:Johannes,5742,B-PER
2159,2,af:I,5412,I-PER
2159,3,af:Tzimiskes,10996,I-PER
2160,0,af:Hulle,5376,O
2160,1,af:is,5588,O
2160,2,af:polities,8714,O
2160,3,af:neutraal,7678,O
2160,4,af:en,3744,O
2160,5,af:vergelyk,11303,O
2160,6,af:hul,5372,O
2160,7,af:werk,11994,O
2160,8,af:met,7168,O
2160,9,af:die,3304,O
2160,10,af:van,11179,O
2160,11,af:die,3304,O
2160,12,af:Onafhanklike,7985,B-ORG
2160,13,af:Verkiesingskommissie,11337,I-ORG
2160,14,af:van,11179,I-ORG
2160,15,af:Suid-Afrika,10374,I-ORG
2160,16,af:(,424,O
2160,17,af:OVK,8407,O
2160,18,af:),425,O
2160,19,af:.,465,O
2161,0,af:Port,8741,B-LOC
2161,1,af:Harcourt,4971,I-LOC
2161,2,af:(,424,O
2161,3,af:Nigerië,7739,B-LOC
2161,4,af:),425,O
2162,0,af:',6,O
2162,1,af:'',7,O
2162,2,af:Max,7056,B-PER
2162,3,af:Verstappen,11446,I-PER
2162,4,af:'',7,O
2162,5,af:',6,O
2163,0,af:Universidade,11116,B-ORG
2163,1,af:Fundação,4102,I-ORG
2163,2,af:Mineira,7255,I-ORG
2163,3,af:de,3190,I-ORG
2163,4,af:Educação,3594,I-ORG
2163,5,af:e,3568,I-ORG
2163,6,af:Cultura,3063,I-ORG
2164,0,af:dikte,3333,O
2164,1,af:van,11179,O
2164,2,af:die,3304,O
2164,3,af:Melkweg,7137,B-LOC
2164,4,af:se,9548,O
2164,5,af:gasvormige,4158,O
2164,6,af:skyf,9886,O
2165,0,af:``,1211,O
2165,1,af:Mainly,6885,O
2165,2,af:for,4021,O
2165,3,af:Men,7144,O
2165,4,af:'',7,O
2165,5,af:op,8232,O
2165,6,af:E.tv,3571,B-ORG
2165,7,"af:,",450,O
2166,0,af:Dit,3366,O
2166,1,af:is,5588,O
2166,2,af:noord,7779,O
2166,3,af:van,11179,O
2166,4,af:die,3304,O
2166,5,af:groter,4840,O
2166,6,af:Saaremaa,9389,B-LOC
2166,7,af:in,5461,O
2166,8,af:die,3304,O
2166,9,af:Oossee,8222,B-LOC
2166,10,af:geleë,4332,O
2166,11,af:.,465,O
2167,0,af:Barend,1977,B-PER
2167,1,af:du,3507,I-PER
2167,2,af:Plessis,8677,I-PER
2167,3,af:(,424,O
2167,4,af:1940-,856,O
2167,5,af:),425,O
2167,6,"af:,",450,O
2167,7,af:politikus,8715,O
2168,0,af:AANSTUUR,1292,O
2168,1,af:Federal,3926,B-ORG
2168,2,af:Bureau,2714,I-ORG
2168,3,af:of,7921,I-ORG
2168,4,af:Investigation,5567,I-ORG
2169,0,af:',6,O
2169,1,af:'',7,O
2169,2,af:Hoofstad,5286,B-LOC
2169,3,af:'',7,O
2169,4,af:',6,O
2170,0,af:',6,O
2170,1,af:'',7,O
2170,2,af:One,8051,B-ORG
2170,3,af:Cold,2985,I-ORG
2170,4,af:Night,7741,I-ORG
2170,5,af:'',7,O
2170,6,af:',6,O
2171,0,af:Die,3304,O
2171,1,af:eerste,3616,O
2171,2,af:baanbrekerspredikant,1902,O
2171,3,af:van,11179,O
2171,4,af:die,3304,O
2171,5,af:NG,7693,B-ORG
2171,6,af:Kerk,6000,I-ORG
2171,7,"af:,",450,O
2171,8,af:eerw,3624,O
2171,9,af:.,465,O
2172,0,af:',6,O
2172,1,af:'',7,O
2172,2,af:Ivoorkus,5610,B-ORG
2172,3,af:'',7,O
2172,4,af:',6,O
2172,5,af:(,424,O
2172,6,af:''Les,203,O
2172,7,af:elephants,3703,O
2172,8,af:'',7,O
2172,9,af:),425,O
2173,0,af:Théodore,10704,B-PER
2173,1,af:Hersart,5127,I-PER
2173,2,af:de,3190,I-PER
2173,3,af:la,6455,I-PER
2173,4,af:Villemarqué,11557,I-PER
2174,0,af:Colin,2988,B-PER
2174,1,af:Steyn,10255,I-PER
2174,2,af:(,424,O
2174,3,af:1887–1959,756,O
2174,4,af:),425,O
2174,5,"af:,",450,O
2174,6,af:regsgeleerde,9062,O
2174,7,af:en,3744,O
2174,8,af:politikus,8715,O
2175,0,af:Heracles,5087,B-ORG
2175,1,af:Almelo,1595,I-ORG
2175,2,af:(,424,O
2175,3,af:jeugakademie,5710,O
2175,4,af:),425,O
2176,0,af:Ander,1657,O
2176,1,af:blokke,2436,O
2176,2,af:wat,11908,O
2176,3,af:in,5461,O
2176,4,af:Amenemhat,1623,B-PER
2176,5,af:II,5439,I-PER
2176,6,af:se,9548,O
2176,7,af:naam,7524,O
2176,8,af:geregistreer,4444,O
2176,9,af:is,5588,O
2176,10,"af:,",450,O
2176,11,af:is,5588,O
2176,12,af:gebruik,4203,O
2176,13,af:as,1796,O
2176,14,af:fondament,4013,O
2176,15,af:vir,11570,O
2176,16,af:groot,4817,O
2176,17,af:monoliete,7348,O
2176,18,af:van,11179,O
2176,19,af:Ramses,8982,B-PER
2176,20,af:II,5439,I-PER
2176,21,af:.,465,O
2177,0,af:Pous,8767,B-PER
2177,1,af:Clemens,2960,I-PER
2177,2,af:XI,12258,I-PER
2177,3,af:(,424,O
2177,4,af:1700–1721,666,O
2177,5,af:),425,O
2178,0,af:Suncorpstadion,10434,B-ORG
2178,1,"af:,",450,O
2178,2,af:Brisbane,2629,B-LOC
2178,3,"af:,",450,O
2178,4,af:Queensland,8929,B-LOC
2179,0,af:Hoewel,5216,O
2179,1,af:die,3304,O
2179,2,af:gebruik,4203,O
2179,3,af:van,11179,O
2179,4,af:keiserlike,5975,O
2179,5,af:eksamens,3679,O
2179,6,af:(,424,O
2179,7,af:om,7961,O
2179,8,af:nuwe,7862,O
2179,9,af:kandidate,5887,O
2179,10,af:vir,11570,O
2179,11,af:die,3304,O
2179,12,af:staatsburokrasie,10135,O
2179,13,af:te,10570,O
2179,14,af:kies,6047,O
2179,15,af:),425,O
2179,16,af:reeds,9027,O
2179,17,af:sedert,9560,O
2179,18,af:die,3304,O
2179,19,af:Sui-dinastie,10371,B-LOC
2179,20,af:bestaan,2274,O
2179,21,af:het,5153,O
2179,22,"af:,",450,O
2179,23,af:het,5153,O
2179,24,af:dit,3366,O
2179,25,af:in,5461,O
2179,26,af:die,3304,O
2179,27,af:Song-tydperk,9991,O
2179,28,af:belangriker,2124,O
2179,29,af:geword,4633,O
2179,30,af:.,465,O
2180,0,af:Die,3304,O
2180,1,af:Kommandodrifdam,6197,B-ORG
2180,2,af:is,5588,O
2180,3,af:in,5461,O
2180,4,af:die,3304,O
2180,5,af:reservaat,9116,O
2180,6,af:geleë,4332,O
2180,7,af:.,465,O
2181,0,af:Carel,2827,B-PER
2181,1,af:Trichardt,10880,I-PER
2181,2,af:(,424,O
2181,3,af:1939–,855,O
2181,4,af:),425,O
2181,5,"af:,",450,O
2181,6,af:akteur,1519,O
2181,7,af:en,3744,O
2181,8,af:universiteitsdosent,11120,O
2182,0,af:Carl,2829,B-PER
2182,1,af:Sagan,9402,I-PER
2182,2,af:word,12186,O
2182,3,af:op,8232,O
2182,4,af:bl,2402,O
2182,5,af:.,465,O
2183,0,af:Daar,3090,O
2183,1,af:is,5588,O
2183,2,af:ook,8135,O
2183,3,af:afgesonderde,1399,O
2183,4,af:groepies,4804,O
2183,5,af:langs,6513,O
2183,6,af:die,3304,O
2183,7,af:kus,6424,O
2183,8,af:in,5461,O
2183,9,af:die,3304,O
2183,10,af:Wes-Kaap,12013,B-LOC
2183,11,af:en,3744,O
2183,12,af:die,3304,O
2183,13,af:benede-,2163,O
2183,14,af:Garieprivier,4151,B-LOC
2183,15,af:.,465,O
2184,0,af:',6,O
2184,1,af:'',7,O
2184,2,af:Lewis,6632,B-PER
2184,3,af:Hamilton,4926,I-PER
2184,4,af:'',7,O
2184,5,af:',6,O
2185,0,af:Republiek,9111,B-LOC
2185,1,af:van,11179,I-LOC
2185,2,af:die,3304,I-LOC
2185,3,af:Kongo,6229,I-LOC
2186,0,af:Hulle,5376,O
2186,1,af:het,5153,O
2186,2,af:onmiddellik,8072,O
2186,3,af:vertrek,11468,O
2186,4,af:om,7961,O
2186,5,af:by,2748,O
2186,6,af:Manie,6933,B-PER
2186,7,af:Maritz,6984,I-PER
2186,8,af:in,5461,O
2186,9,af:Duits-Suidwes-Afrika,3526,B-ORG
2186,10,af:aan,1224,O
2186,11,af:te,10570,O
2186,12,af:sluit,9909,O
2186,13,af:.,465,O
2187,0,af:AANSTUUR,1292,O
2187,1,af:Ditsong,3367,B-ORG
2187,2,af:Nasionale,7590,I-ORG
2187,3,af:Natuurhistoriese,7605,I-ORG
2187,4,af:Museum,7459,I-ORG
2188,0,af:',6,O
2188,1,af:'',7,O
2188,2,af:Jenson,5700,B-PER
2188,3,af:Button,2740,I-PER
2188,4,af:'',7,O
2188,5,af:',6,O
2189,0,af:AANSTUUR,1292,O
2189,1,af:Universiteit,11117,B-ORG
2189,2,af:van,11179,I-ORG
2189,3,af:Limpopo,6686,I-ORG
2190,0,af:Universidade,11116,B-ORG
2190,1,af:Fundação,4102,I-ORG
2190,2,af:Mineira,7255,I-ORG
2190,3,af:de,3190,I-ORG
2190,4,af:Educação,3594,I-ORG
2190,5,af:e,3568,I-ORG
2190,6,af:Cultura,3063,I-ORG
2191,0,af:''Kommas,196,O
2191,1,af:uit,11010,O
2191,2,af:'n,416,O
2191,3,af:boomzol,2526,O
2191,4,af:'',7,O
2191,5,af:van,11179,O
2191,6,af:Dan,3132,B-PER
2191,7,af:Roodt,9261,I-PER
2192,0,af:Hy,5403,O
2192,1,af:het,5153,O
2192,2,af:kort,6294,O
2192,3,af:voor,11661,O
2192,4,af:lank,6515,O
2192,5,af:'n,416,O
2192,6,af:groot,4817,O
2192,7,af:voorsprong,11704,O
2192,8,af:opgebou,8252,O
2192,9,af:totdat,10830,O
2192,10,af:Michael,7194,B-PER
2192,11,af:Schumacher,9526,I-PER
2192,12,af:hom,5234,O
2192,13,af:begin,2070,O
2192,14,af:inhaal,5515,O
2192,15,af:het,5153,O
2192,16,af:.,465,O
2193,0,af:AANSTUUR,1292,O
2193,1,af:Alexander,1554,B-PER
2193,2,af:I,5412,I-PER
2193,3,af:van,11179,I-PER
2193,4,af:Makedonië,6889,I-PER
2194,0,af:Hertha,5134,B-ORG
2194,1,af:BSC,2676,I-ORG
2194,2,af:Berlyn,2211,I-ORG
2194,3,af:II,5439,I-ORG
2194,4,"af:,",450,O
2194,5,af:Türkiyemspor,10997,B-ORG
2194,6,af:Berlyn,2211,I-ORG
2194,7,"af:,",450,O
2194,8,af:Eintracht,3671,B-ORG
2194,9,af:Brunswyk,2669,I-ORG
2194,10,af:II,5439,I-ORG
2194,11,"af:,",450,O
2194,12,af:Chemnitzer,2894,B-ORG
2194,13,af:FC,3923,I-ORG
2194,14,"af:,",450,O
2194,15,af:FC,3923,B-ORG
2194,16,af:Energie,3749,I-ORG
2194,17,af:Cottbus,3036,I-ORG
2194,18,af:II,5439,I-ORG
2194,19,"af:,",450,O
2194,20,af:Hallescher,4920,B-ORG
2194,21,af:FC,3923,I-ORG
2194,22,"af:,",450,O
2194,23,af:Hamburger,4924,B-ORG
2194,24,af:SV,10452,I-ORG
2194,25,af:II,5439,I-ORG
2194,26,"af:,",450,O
2194,27,af:Hannover,4958,B-ORG
2194,28,af:96,1190,I-ORG
2194,29,af:II,5439,I-ORG
2194,30,"af:,",450,O
2194,31,af:TSV,10923,B-ORG
2194,32,af:Havelse,5009,I-ORG
2194,33,"af:,",450,O
2194,34,af:Holstein,5232,B-ORG
2194,35,af:Kiel,6045,I-ORG
2194,36,"af:,",450,O
2194,37,af:RB,9007,B-ORG
2194,38,af:Leipzig,6575,I-ORG
2194,39,"af:,",450,O
2194,40,af:VfB,11525,B-ORG
2194,41,af:Lübeck,6827,I-ORG
2194,42,"af:,",450,O
2194,43,af:1.,505,B-ORG
2194,44,af:FC,3923,I-ORG
2194,45,af:Maagdenburg,6838,I-ORG
2194,46,"af:,",450,O
2194,47,af:ZFC,12321,B-ORG
2194,48,af:Meuselwitz,7186,I-ORG
2194,49,"af:,",450,O
2194,50,af:FC,3923,B-ORG
2194,51,af:Oberneuland,7894,I-ORG
2194,52,"af:,",450,O
2194,53,af:VFC,11526,B-ORG
2194,54,af:Plauen,8665,I-ORG
2194,55,"af:,",450,O
2194,56,af:SV,10452,B-ORG
2194,57,af:Wilhelmshaven,12078,I-ORG
2194,58,"af:,",450,O
2194,59,af:VfL,11527,B-ORG
2194,60,af:Wolfsburg,12149,I-ORG
2194,61,af:II,5439,I-ORG
2195,0,af:Eers,3614,O
2195,1,af:na,7521,O
2195,2,af:sy,10490,O
2195,3,af:dood,3427,O
2195,4,af:het,5153,O
2195,5,af:sy,10490,O
2195,6,af:waarnemensgetuienis,11849,O
2195,7,af:wye,12213,O
2195,8,af:aanvaarding,1300,O
2195,9,af:gekry,4309,O
2195,10,af:;,1201,O
2195,11,af:meer,7099,O
2195,12,af:as,1796,O
2195,13,af:twintig,10974,O
2195,14,af:jaar,5631,O
2195,15,af:later,6526,O
2195,16,af:het,5153,O
2195,17,af:Louis,6754,B-PER
2195,18,af:Pasteur,8508,I-PER
2195,19,af:se,9548,O
2195,20,af:werk,11994,O
2195,21,af:’n,12430,O
2195,22,af:''teoretiese,348,O
2195,23,af:'',7,O
2195,24,af:verduideliking,11288,O
2195,25,af:vir,11570,O
2195,26,af:Semmelweis,9611,O
2195,27,af:se,9548,O
2195,28,af:waarnemings,11851,O
2195,29,af:gebied,4187,O
2195,30,af:–,12421,O
2195,31,af:die,3304,O
2195,32,af:kiemteorie,6046,O
2195,33,af:.,465,O
2196,0,af:Hendrik,5077,B-PER
2196,1,af:Prinsloo,8823,I-PER
2196,2,af:(,424,O
2196,3,af:1940–1956,860,O
2196,4,af:),425,O
2197,0,af:AANSTUUR,1292,O
2197,1,af:Teenpous,10584,B-PER
2197,2,af:Benedictus,2165,I-PER
2197,3,af:X,12252,I-PER
2198,0,af:Pous,8767,B-PER
2198,1,af:Johannes,5742,I-PER
2198,2,af:XXI,12268,I-PER
2199,0,af:Nyavani,7867,O
2199,1,af:ressorteer,9122,O
2199,2,af:onder,7998,O
2199,3,af:die,3304,O
2199,4,af:Thulamela,10701,B-LOC
2199,5,af:Plaaslike,8640,I-LOC
2199,6,af:Munisipaliteit,7450,I-LOC
2199,7,af:van,11179,O
2199,8,af:Limpopoprovinsie,6687,B-LOC
2199,9,af:in,5461,O
2199,10,af:Suid-Afrika,10374,B-LOC
2199,11,af:.,465,O
2200,0,af:Pous,8767,B-PER
2200,1,af:Leo,6590,I-PER
2200,2,af:VI,11530,I-PER
2200,3,af:(,424,O
2200,4,af:928-928,1182,O
2200,5,af:),425,O
2201,0,af:Santa,9471,B-LOC
2201,1,af:Cruz,3058,I-LOC
2201,2,af:de,3190,I-LOC
2201,3,af:Yanguas,12277,I-LOC
2202,0,af:AANSTUUR,1292,O
2202,1,af:Oka,7935,B-LOC
2202,2,af:(,424,I-LOC
2202,3,af:Siberië,9728,I-LOC
2202,4,af:),425,I-LOC
2203,0,af:AANSTUUR,1292,O
2203,1,af:Aanvalle,1302,B-ORG
2203,2,af:op,8232,I-ORG
2203,3,af:11,527,I-ORG
2203,4,af:September,9645,I-ORG
2203,5,af:2001,957,I-ORG
2204,0,af:',6,O
2204,1,af:'',7,O
2204,2,af:Valtteri,11177,B-PER
2204,3,af:Bottas,2568,I-PER
2204,4,af:'',7,O
2204,5,af:',6,O
2205,0,af:Hunan,5386,B-LOC
2205,1,af:(,424,O
2205,2,af:湖南,12452,O
2205,3,af:),425,O
2206,0,af:Die,3304,O
2206,1,af:gebied,4187,O
2206,2,af:strek,10320,O
2206,3,af:oor,8140,O
2206,4,af:Afrika,1420,B-LOC
2206,5,af:suid,10372,O
2206,6,af:van,11179,O
2206,7,af:die,3304,O
2206,8,af:Sahara-woestyn,9406,B-LOC
2206,9,"af:,",450,O
2206,10,af:die,3304,O
2206,11,af:suide,10397,O
2206,12,af:van,11179,O
2206,13,af:die,3304,O
2206,14,af:Arabiese,1738,B-LOC
2206,15,af:Skiereiland,9839,I-LOC
2206,16,"af:,",450,O
2206,17,af:en,3744,O
2206,18,af:uiteindelik,11017,O
2206,19,af:die,3304,O
2206,20,af:suide,10397,O
2206,21,af:van,11179,O
2206,22,af:Iran,5582,B-LOC
2206,23,af:.,465,O
2207,0,af:Die,3304,O
2207,1,af:hoofbronne,5260,O
2207,2,af:oor,8140,O
2207,3,af:die,3304,O
2207,4,af:tempel,10622,O
2207,5,af:is,5588,O
2207,6,af:Plinius,8681,B-PER
2207,7,af:die,3304,I-PER
2207,8,af:ouere,8390,I-PER
2207,9,af:se,9548,O
2207,10,af:''Natuurgeskiedenis,247,O
2207,11,af:'',7,O
2207,12,af:XXXVI.xxi.95,12271,O
2207,13,af:en,3744,O
2207,14,af:Plutarchus,8688,B-PER
2207,15,af:se,9548,O
2207,16,af:''Lewe,204,O
2207,17,af:van,11179,O
2207,18,af:Alexander,1554,B-PER
2207,19,af:'',7,O
2207,20,af:III.5,5441,O
2207,21,af:.,465,O
2208,0,af:**,426,O
2208,1,af:Alfred,1561,B-PER
2208,2,af:Hitchcock,5195,I-PER
2208,3,af:–,12421,O
2208,4,af:''Psycho,283,O
2208,5,af:'',7,O
2209,0,af:Dit,3366,O
2209,1,af:was,11903,O
2209,2,af:een,3599,O
2209,3,af:van,11179,O
2209,4,af:die,3304,O
2209,5,af:gasheerstadions,4157,O
2209,6,af:vir,11570,O
2209,7,af:die,3304,O
2209,8,af:FIFA,3960,B-ORG
2209,9,af:Sokker-Konfederasiebeker,9956,I-ORG
2209,10,af:in,5461,I-ORG
2209,11,af:2013,968,I-ORG
2209,12,af:en,3744,O
2209,13,af:FIFA,3960,B-ORG
2209,14,af:Sokker-Wêreldbekertoernooi,9957,I-ORG
2209,15,af:in,5461,I-ORG
2209,16,af:2014,970,I-ORG
2209,17,af:.,465,O
2210,0,af:Blagowesjtsjensk,2409,B-LOC
2210,1,af:(,424,O
2210,2,af:219,981,O
2210,3,af:221,984,O
2210,4,af:),425,O
2211,0,af:Nederduitsch,7623,B-PER
2211,1,af:Hervormde,5141,I-PER
2211,2,af:Kerk,6000,I-PER
2212,0,af:Dit,3366,O
2212,1,af:is,5588,O
2212,2,af:by,2748,O
2212,3,af:benadering,2158,O
2212,4,af:die,3304,O
2212,5,af:rigting,9174,O
2212,6,af:van,11179,O
2212,7,af:die,3304,O
2212,8,af:Poolster,8732,B-ORG
2212,9,af:.,465,O
2213,0,af:Sultan,10430,O
2213,1,af:Selim,9607,B-PER
2213,2,af:II,5439,I-PER
2213,3,af:het,5153,O
2213,4,af:dit,3366,O
2213,5,af:laat,6461,O
2213,6,af:herbou,5093,O
2213,7,"af:,",450,O
2213,8,af:asook,1809,O
2213,9,af:die,3304,O
2213,10,af:harem,4978,O
2213,11,"af:,",450,O
2213,12,af:baddens,1916,O
2213,13,"af:,",450,O
2213,14,af:Geheime,4273,O
2213,15,af:Raadsaal,8952,O
2213,16,af:en,3744,O
2213,17,af:verskeie,11423,O
2213,18,af:paviljoene,8522,O
2213,19,af:aan,1224,O
2213,20,af:die,3304,O
2213,21,af:kus,6424,O
2213,22,af:.,465,O
2214,0,af:Cheetahs,2889,B-ORG
2214,1,af:(,424,I-ORG
2214,2,af:Superrugbyspan,10442,I-ORG
2214,3,af:),425,I-ORG
2215,0,af:AANSTUUR,1292,O
2215,1,af:Puerto,8898,B-ORG
2215,2,af:Ricaanse,9158,I-ORG
2215,3,af:Onafhanklikheidsparty,7987,I-ORG
2216,0,af:Komsomolskaja,6218,B-ORG
2216,1,af:Prawda,8782,I-ORG
2216,2,af:'',7,O
2216,3,"af:,",450,O
2216,4,af:’n,12430,O
2216,5,af:koerant,6163,O
2217,0,af:van,11179,O
2217,1,af:Coller,2990,O
2217,2,af:van,11179,O
2217,3,af:die,3304,O
2217,4,af:Verenigde,11297,B-ORG
2217,5,af:Party,8489,I-ORG
2218,0,af:Anastasius,1651,B-PER
2218,1,af:II,5439,I-PER
2218,2,af:van,11179,I-PER
2218,3,af:Bisantium,2389,I-PER
2218,4,af:(,424,O
2218,5,af:onbekend,7990,O
2218,6,af:),425,O
2219,0,af:Wynand,12217,B-PER
2219,1,af:Claassen,2951,I-PER
2219,2,"af:,",450,O
2219,3,af:oud-Springbokkaptein,8376,B-PER
2219,4,af:.,465,O
2220,0,af:Die,3304,O
2220,1,af:bevolking,2323,O
2220,2,af:van,11179,O
2220,3,af:Antarktika,1697,B-LOC
2220,4,af:word,12186,O
2220,5,af:geskat,4490,O
2220,6,af:op,8232,O
2220,7,af:ten,10628,O
2220,8,af:minste,7269,O
2220,9,af:1000,509,O
2220,10,af:.,465,O
2221,0,af:',6,O
2221,1,af:'',7,O
2221,2,af:Sauber,9499,B-ORG
2221,3,af:'',7,O
2221,4,af:',6,O
2222,0,af:AANSTUUR,1292,O
2222,1,af:Lady,6465,B-PER
2222,2,af:Jane,5669,I-PER
2222,3,af:Grey,4781,I-PER
2223,0,af:In,5461,O
2223,1,af:Dandong,3133,O
2223,2,af:is,5588,O
2223,3,af:die,3304,O
2223,4,af:oostelike,8226,O
2223,5,af:einde,3661,O
2223,6,af:van,11179,O
2223,7,af:die,3304,O
2223,8,af:Groot,4817,B-ORG
2223,9,af:Muur,7476,I-ORG
2223,10,af:van,11179,I-ORG
2223,11,af:Sjina,9808,I-ORG
2223,12,af:geleë,4332,O
2223,13,af:.,465,O
2224,0,af:Sy,10490,O
2224,1,af:oudste,8387,O
2224,2,af:foto,4041,O
2224,3,af:'s,420,O
2224,4,af:is,5588,O
2224,5,af:van,11179,O
2224,6,af:Boere-krygsgevangenes,2479,O
2224,7,af:in,5461,O
2224,8,af:Groenpunt,4800,B-LOC
2224,9,af:.,465,O
2225,0,af:Die,3304,O
2225,1,af:ander,1657,O
2225,2,af:aanspraakmaker,1288,O
2225,3,af:op,8232,O
2225,4,af:die,3304,O
2225,5,af:titel,10731,O
2225,6,af:is,5588,O
2225,7,af:Trinley,10884,B-PER
2225,8,af:Thaye,10676,I-PER
2225,9,af:Dorje,3439,I-PER
2225,10,af:.,465,O
2226,0,af:Die,3304,O
2226,1,af:gebeure,4185,O
2226,2,af:het,5153,O
2226,3,af:die,3304,O
2226,4,af:verbeelding,11256,O
2226,5,af:van,11179,O
2226,6,af:die,3304,O
2226,7,af:hele,5066,O
2226,8,af:Suid-Afrika,10374,B-LOC
2226,9,af:aangegryp,1243,O
2226,10,af:.,465,O
2227,0,af:Die,3304,O
2227,1,af:Verenigde,11297,B-ORG
2227,2,af:Party,8489,I-ORG
2227,3,af:(,424,O
2227,4,af:V.P,11149,O
2227,5,af:.,465,O
2228,0,af:Bulls,2707,B-ORG
2228,1,af:-,451,O
2228,2,af:Stormers,10289,B-ORG
2228,3,af:(,424,O
2228,4,af:in,5461,O
2228,5,af:Superrugby,10440,B-ORG
2228,6,af:),425,O
2229,0,af:deur,3274,O
2229,1,af:die,3304,O
2229,2,af:Ptolemeïese,8893,B-ORG
2229,3,af:Ryk,9347,I-ORG
2229,4,af:gebou,4199,O
2229,5,af:is,5588,O
2229,6,af:.,465,O
2230,0,af:AANSTUUR,1292,O
2230,1,af:Universiteit,11117,B-ORG
2230,2,af:van,11179,I-ORG
2230,3,af:Limpopo,6686,I-ORG
2231,0,af:AANSTUUR,1292,O
2231,1,af:Limburg,6684,B-LOC
2231,2,"af:,",450,I-LOC
2231,3,af:Nederland,7626,I-LOC
2232,0,af:Iowa,5579,B-LOC
2232,1,af:–,12421,O
2232,2,af:Des,3269,B-LOC
2232,3,af:Moines,7325,I-LOC
2233,0,af:AANSTUUR,1292,O
2233,1,af:Tshwane-Universiteit,10911,B-ORG
2233,2,af:vir,11570,I-ORG
2233,3,af:Tegnologie,10593,I-ORG
2234,0,af:Sy,10490,O
2234,1,af:het,5153,O
2234,2,af:later,6526,O
2234,3,af:jare,5678,O
2234,4,af:haar,4896,O
2234,5,af:studies,10348,O
2234,6,af:by,2748,O
2234,7,af:die,3304,O
2234,8,af:Universiteit,11117,B-ORG
2234,9,af:van,11179,I-ORG
2234,10,af:Kaapstad,5816,I-ORG
2234,11,af:voortgesit,11715,O
2234,12,"af:,",450,O
2234,13,af:waar,11836,O
2234,14,af:sy,10490,O
2234,15,af:'n,416,O
2234,16,af:MA,6837,O
2234,17,af:in,5461,O
2234,18,af:Kreatiewe,6331,O
2234,19,af:Skryfwerk,9878,O
2234,20,af:onder,7998,O
